filename,type,original_size(byte),algorithm,time_cost(s),compressed_size(byte),ratio
161.txt,text,2348,comb,0.0008909702301025391,2014,0.8577512776831345
162.txt,text,1797,comb,0.0006773471832275391,1709,0.9510294936004452
163.txt,text,2619,comb,0.0010890960693359375,2218,0.8468881252386407
164.txt,text,2448,comb,0.001003265380859375,2025,0.8272058823529411
165.txt,text,2175,comb,0.0009400844573974609,1918,0.8818390804597701
166.txt,text,1542,comb,0.0006802082061767578,1497,0.9708171206225681
167.txt,text,1316,comb,0.0005695819854736328,1347,1.0235562310030395
168.txt,text,1350,comb,0.00060272216796875,1375,1.0185185185185186
169.txt,text,1055,comb,0.0005750656127929688,1210,1.146919431279621
170.txt,text,1335,comb,0.0005793571472167969,1272,0.952808988764045
171.txt,text,1286,comb,0.0005362033843994141,1250,0.9720062208398134
172.txt,text,2516,comb,0.0009741783142089844,2063,0.8199523052464229
173.txt,text,2196,comb,0.0008547306060791016,1834,0.8351548269581056
174.txt,text,1635,comb,0.0006618499755859375,1550,0.9480122324159022
175.txt,text,1321,comb,0.0006597042083740234,1290,0.9765329295987888
176.txt,text,1782,comb,0.0006883144378662109,1565,0.878226711560045
177.txt,text,2088,comb,0.0008122920989990234,1816,0.8697318007662835
178.txt,text,1631,comb,0.000652313232421875,1525,0.935009196811772
179.txt,text,1264,comb,0.000579833984375,1307,1.0340189873417722
180.txt,text,2082,comb,0.0008416175842285156,1845,0.8861671469740634
181.txt,text,2774,comb,0.0010743141174316406,2268,0.8175919250180245
182.txt,text,1621,comb,0.0006191730499267578,1519,0.9370758790869833
183.txt,text,4603,comb,0.001344442367553711,3310,0.7190962415815773
184.txt,text,1991,comb,0.0007824897766113281,1825,0.9166248116524359
185.txt,text,1891,comb,0.0007312297821044922,1708,0.9032258064516129
186.txt,text,1294,comb,0.0005002021789550781,1320,1.0200927357032457
187.txt,text,1859,comb,0.000766754150390625,1711,0.9203873050026896
188.txt,text,2408,comb,0.0008864402770996094,2087,0.8666943521594684
189.txt,text,2445,comb,0.0008683204650878906,2029,0.8298568507157464
190.txt,text,1917,comb,0.0007233619689941406,1699,0.8862806468440271
191.txt,text,2869,comb,0.0011706352233886719,2374,0.8274660160334611
192.txt,text,2281,comb,0.0009670257568359375,1956,0.8575186321788689
193.txt,text,1794,comb,0.0007596015930175781,1646,0.9175027870680045
194.txt,text,1110,comb,0.00047397613525390625,1097,0.9882882882882883
195.txt,text,2527,comb,0.0008955001831054688,2087,0.8258804907004353
196.txt,text,1808,comb,0.0007185935974121094,1681,0.9297566371681416
197.txt,text,1650,comb,0.0006680488586425781,1578,0.9563636363636364
198.txt,text,1658,comb,0.0006606578826904297,1559,0.9402895054282268
199.txt,text,2142,comb,0.0007774829864501953,1839,0.8585434173669467
200.txt,text,3796,comb,0.0012409687042236328,2830,0.7455216016859852
201.txt,text,1764,comb,0.0006964206695556641,1636,0.927437641723356
202.txt,text,2154,comb,0.0008842945098876953,1955,0.9076137418755803
203.txt,text,1758,comb,0.0006241798400878906,1509,0.8583617747440273
204.txt,text,2942,comb,0.0009961128234863281,2282,0.7756628144119646
205.txt,text,1624,comb,0.0007693767547607422,1547,0.9525862068965517
206.txt,text,1865,comb,0.0007164478302001953,1562,0.8375335120643431
207.txt,text,2004,comb,0.0007781982421875,1770,0.8832335329341318
208.txt,text,1762,comb,0.0008046627044677734,1668,0.9466515323496028
209.txt,text,2728,comb,0.001033782958984375,2200,0.8064516129032258
210.txt,text,2197,comb,0.0008287429809570312,1884,0.8575329995448339
211.txt,text,1597,comb,0.0006957054138183594,1465,0.9173450219160927
212.txt,text,1698,comb,0.0007054805755615234,1524,0.8975265017667845
213.txt,text,2601,comb,0.0009746551513671875,2191,0.8423683198769704
214.txt,text,1711,comb,0.0006594657897949219,1554,0.9082407948568089
215.txt,text,3219,comb,0.0011057853698730469,2519,0.7825411618515067
216.txt,text,2177,comb,0.0008728504180908203,1907,0.8759761139182362
217.txt,text,3063,comb,0.0010790824890136719,2453,0.8008488410055501
218.txt,text,1230,comb,0.0004935264587402344,1211,0.9845528455284552
219.txt,text,1544,comb,0.0006265640258789062,1457,0.9436528497409327
220.txt,text,2036,comb,0.0007867813110351562,1767,0.8678781925343811
221.txt,text,1819,comb,0.0007011890411376953,1659,0.9120395821880154
222.txt,text,2838,comb,0.0011470317840576172,2378,0.8379140239605356
223.txt,text,1557,comb,0.0005941390991210938,1470,0.9441233140655106
224.txt,text,3151,comb,0.0011551380157470703,2433,0.7721358298952713
225.txt,text,1379,comb,0.0006723403930664062,1407,1.0203045685279188
226.txt,text,1797,comb,0.0006818771362304688,1677,0.9332220367278798
227.txt,text,1205,comb,0.0005555152893066406,1221,1.0132780082987551
228.txt,text,1329,comb,0.0006024837493896484,1361,1.0240782543265614
229.txt,text,2589,comb,0.0010399818420410156,2167,0.8370027037466203
230.txt,text,1445,comb,0.0006744861602783203,1457,1.008304498269896
231.txt,text,2021,comb,0.0007987022399902344,1773,0.8772884710539337
232.txt,text,1618,comb,0.0006649494171142578,1508,0.9320148331273177
233.txt,text,908,comb,0.0004382133483886719,1044,1.1497797356828194
234.txt,text,1036,comb,0.00043702125549316406,1083,1.0453667953667953
235.txt,text,1291,comb,0.00054168701171875,1241,0.9612703330751355
236.txt,text,2390,comb,0.0008935928344726562,2012,0.8418410041841005
237.txt,text,1100,comb,0.0005145072937011719,1138,1.0345454545454544
238.txt,text,1903,comb,0.0007412433624267578,1714,0.9006831318970048
239.txt,text,1385,comb,0.0005555152893066406,1351,0.9754512635379061
240.txt,text,1711,comb,0.0006797313690185547,1554,0.9082407948568089
241.txt,text,4474,comb,0.0012774467468261719,3127,0.6989271345552078
242.txt,text,3585,comb,0.0012536048889160156,2651,0.7394700139470014
243.txt,text,5141,comb,0.0014393329620361328,3495,0.6798288270764443
244.txt,text,2885,comb,0.0010445117950439453,2446,0.8478336221837088
245.txt,text,4944,comb,0.0013651847839355469,3455,0.698826860841424
246.txt,text,2367,comb,0.0008738040924072266,1904,0.8043937473595268
247.txt,text,1540,comb,0.0006835460662841797,1489,0.9668831168831169
248.txt,text,1875,comb,0.0007996559143066406,1691,0.9018666666666667
249.txt,text,3653,comb,0.0011615753173828125,2750,0.7528059129482617
250.txt,text,1660,comb,0.0007817745208740234,1650,0.9939759036144579
251.txt,text,1864,comb,0.0009362697601318359,1755,0.9415236051502146
252.txt,text,3705,comb,0.0018341541290283203,2749,0.7419703103913631
253.txt,text,1669,comb,0.0007309913635253906,1587,0.950868783702816
254.txt,text,1805,comb,0.0007343292236328125,1730,0.9584487534626038
255.txt,text,1120,comb,0.0005035400390625,1137,1.0151785714285715
256.txt,text,1241,comb,0.0005671977996826172,1282,1.0330378726833198
257.txt,text,2554,comb,0.0010714530944824219,2137,0.83672670321065
258.txt,text,2600,comb,0.0010118484497070312,2107,0.8103846153846154
259.txt,text,1435,comb,0.0007033348083496094,1344,0.9365853658536586
260.txt,text,2984,comb,0.0010025501251220703,2415,0.8093163538873994
261.txt,text,4613,comb,0.0013494491577148438,3290,0.7132018209408194
262.txt,text,3430,comb,0.0012595653533935547,2677,0.780466472303207
263.txt,text,2031,comb,0.0008022785186767578,1690,0.8321024126046282
264.txt,text,2453,comb,0.0008869171142578125,2026,0.8259274357929066
265.txt,text,1841,comb,0.0007147789001464844,1692,0.9190657251493753
266.txt,text,4437,comb,0.0012891292572021484,3180,0.7167004732927654
267.txt,text,1174,comb,0.0005822181701660156,1269,1.0809199318568994
268.txt,text,4616,comb,0.0013365745544433594,3102,0.6720103986135182
269.txt,text,2535,comb,0.0009479522705078125,2114,0.8339250493096647
270.txt,text,2860,comb,0.0010685920715332031,2358,0.8244755244755245
271.txt,text,2717,comb,0.0011138916015625,2223,0.8181818181818182
272.txt,text,2358,comb,0.0009210109710693359,2048,0.8685326547921968
273.txt,text,2857,comb,0.0010142326354980469,2397,0.8389919495974799
274.txt,text,1608,comb,0.000698089599609375,1555,0.9670398009950248
275.txt,text,1822,comb,0.0006804466247558594,1642,0.9012074643249177
276.txt,text,1034,comb,0.00045371055603027344,1101,1.064796905222437
277.txt,text,5208,comb,0.0014171600341796875,3611,0.6933563748079877
278.txt,text,1162,comb,0.0005354881286621094,1271,1.0938037865748709
279.txt,text,2519,comb,0.0009436607360839844,2098,0.832870186581977
280.txt,text,1048,comb,0.0004570484161376953,1140,1.0877862595419847
281.txt,text,1183,comb,0.0005369186401367188,1210,1.0228233305156382
282.txt,text,1953,comb,0.0007498264312744141,1739,0.8904249871991807
283.txt,text,994,comb,0.00045418739318847656,1139,1.1458752515090542
284.txt,text,4492,comb,0.00131988525390625,3284,0.7310774710596616
285.txt,text,1514,comb,0.0006489753723144531,1481,0.9782034346103038
286.txt,text,2143,comb,0.0008444786071777344,1921,0.896406906206253
287.txt,text,5357,comb,0.0016641616821289062,3705,0.6916184431584842
288.txt,text,1419,comb,0.0006880760192871094,1484,1.0458069062720226
289.txt,text,1986,comb,0.0008490085601806641,1794,0.9033232628398792
290.txt,text,3129,comb,0.0010957717895507812,2447,0.7820389900926814
291.txt,text,2684,comb,0.0009744167327880859,2160,0.8047690014903129
292.txt,text,2196,comb,0.0008251667022705078,1866,0.8497267759562842
293.txt,text,2259,comb,0.0009076595306396484,1939,0.8583444001770695
294.txt,text,3014,comb,0.0011398792266845703,2481,0.8231585932315859
295.txt,text,1931,comb,0.0007321834564208984,1705,0.8829621957534955
296.txt,text,3114,comb,0.001070261001586914,2392,0.7681438664097624
297.txt,text,1609,comb,0.0006232261657714844,1496,0.9297700435052828
298.txt,text,1597,comb,0.0006923675537109375,1553,0.9724483406386976
299.txt,text,2935,comb,0.0010802745819091797,2339,0.7969335604770017
300.txt,text,1168,comb,0.0005238056182861328,1240,1.0616438356164384
301.txt,text,1071,comb,0.0005173683166503906,1143,1.0672268907563025
302.txt,text,1334,comb,0.0005443096160888672,1351,1.012743628185907
303.txt,text,1979,comb,0.0007157325744628906,1721,0.8696311268317332
304.txt,text,1649,comb,0.0006911754608154297,1564,0.9484536082474226
305.txt,text,1492,comb,0.0006389617919921875,1462,0.9798927613941019
306.txt,text,1195,comb,0.0005180835723876953,1256,1.0510460251046025
307.txt,text,2626,comb,0.0009634494781494141,2147,0.8175932977913176
308.txt,text,1898,comb,0.0007417201995849609,1709,0.9004214963119073
309.txt,text,1387,comb,0.0005407333374023438,1373,0.9899062725306417
310.txt,text,1394,comb,0.0006105899810791016,1410,1.011477761836442
311.txt,text,1291,comb,0.0005609989166259766,1278,0.9899302865995352
312.txt,text,1689,comb,0.0006301403045654297,1562,0.9248075784487862
313.txt,text,1550,comb,0.0006358623504638672,1449,0.9348387096774193
314.txt,text,4464,comb,0.0013265609741210938,3157,0.7072132616487455
315.txt,text,1633,comb,0.0006468296051025391,1535,0.939987752602572
316.txt,text,2128,comb,0.0008685588836669922,1898,0.8919172932330827
317.txt,text,2188,comb,0.0008504390716552734,1874,0.856489945155393
318.txt,text,2484,comb,0.0009326934814453125,2080,0.8373590982286635
319.txt,text,1915,comb,0.0007812976837158203,1702,0.8887728459530027
320.txt,text,1651,comb,0.0006387233734130859,1552,0.9400363416111448
321.txt,text,915,comb,0.0004489421844482422,1085,1.185792349726776
322.txt,text,893,comb,0.0004258155822753906,1000,1.1198208286674132
323.txt,text,2731,comb,0.0009796619415283203,2218,0.8121567191504944
324.txt,text,2437,comb,0.0009350776672363281,2052,0.8420188756668034
325.txt,text,1657,comb,0.0006277561187744141,1541,0.9299939649969825
326.txt,text,2467,comb,0.0009274482727050781,2054,0.8325901905147953
327.txt,text,1853,comb,0.0007479190826416016,1718,0.9271451699946034
328.txt,text,1303,comb,0.0005505084991455078,1315,1.0092095165003838
329.txt,text,1990,comb,0.0007567405700683594,1773,0.8909547738693467
330.txt,text,5217,comb,0.0014257431030273438,3473,0.6657082614529423
331.txt,text,1759,comb,0.0007219314575195312,1591,0.9044911881750994
332.txt,text,3391,comb,0.001234292984008789,2628,0.7749926275434975
333.txt,text,1841,comb,0.0007402896881103516,1692,0.9190657251493753
334.txt,text,1595,comb,0.0006489753723144531,1515,0.9498432601880877
335.txt,text,1585,comb,0.0006771087646484375,1480,0.9337539432176656
336.txt,text,2376,comb,0.0008645057678222656,1964,0.8265993265993266
337.txt,text,2119,comb,0.0007395744323730469,1837,0.8669183577159038
338.txt,text,1472,comb,0.0006601810455322266,1444,0.9809782608695652
339.txt,text,1733,comb,0.0007622241973876953,1675,0.966532025389498
340.txt,text,1997,comb,0.0007805824279785156,1754,0.8783174762143214
341.txt,text,1478,comb,0.000644683837890625,1486,1.0054127198917455
342.txt,text,2107,comb,0.0008590221405029297,1940,0.9207403891789274
343.txt,text,861,comb,0.0004024505615234375,991,1.150987224157956
344.txt,text,2545,comb,0.0009343624114990234,2147,0.843614931237721
345.txt,text,2662,comb,0.0009479522705078125,2208,0.8294515401953418
346.txt,text,4048,comb,0.0013012886047363281,2883,0.7122035573122529
347.txt,text,1553,comb,0.0006775856018066406,1534,0.9877656149388281
348.txt,text,3078,comb,0.001146078109741211,2389,0.776153346328785
349.txt,text,2131,comb,0.0009002685546875,1926,0.9038010323791648
350.txt,text,1167,comb,0.0005228519439697266,1233,1.056555269922879
351.txt,text,1267,comb,0.0005166530609130859,1345,1.0615627466456197
352.txt,text,887,comb,0.00046825408935546875,1092,1.2311161217587374
353.txt,text,5410,comb,0.001422882080078125,3677,0.6796672828096119
354.txt,text,3328,comb,0.0010726451873779297,2569,0.7719350961538461
355.txt,text,1103,comb,0.00047206878662109375,1187,1.0761559383499546
356.txt,text,2600,comb,0.0011098384857177734,2107,0.8103846153846154
357.txt,text,1710,comb,0.0007863044738769531,1643,0.9608187134502923
358.txt,text,2692,comb,0.0009238719940185547,2102,0.7808320950965825
359.txt,text,2009,comb,0.0007545948028564453,1806,0.8989547038327527
360.txt,text,1393,comb,0.0006976127624511719,1413,1.0143575017946878
361.txt,text,1514,comb,0.0006122589111328125,1432,0.9458388375165125
362.txt,text,1517,comb,0.0006198883056640625,1466,0.966381015161503
363.txt,text,1582,comb,0.00066375732421875,1570,0.9924146649810367
364.txt,text,1320,comb,0.0005469322204589844,1347,1.0204545454545455
365.txt,text,1174,comb,0.0005645751953125,1271,1.0826235093696763
366.txt,text,2543,comb,0.0010383129119873047,2157,0.84821077467558
367.txt,text,1978,comb,0.0008544921875,1844,0.9322548028311426
368.txt,text,1686,comb,0.0007193088531494141,1645,0.9756820877817319
369.txt,text,1151,comb,0.0004553794860839844,1185,1.0295395308427455
370.txt,text,1314,comb,0.0005402565002441406,1275,0.9703196347031964
371.txt,text,1241,comb,0.0005514621734619141,1282,1.0330378726833198
372.txt,text,946,comb,0.00042438507080078125,1043,1.102536997885835
373.txt,text,1052,comb,0.0004775524139404297,1087,1.0332699619771863
374.txt,text,1687,comb,0.0006639957427978516,1587,0.9407231772377
375.txt,text,1707,comb,0.0006914138793945312,1599,0.9367311072056239
376.txt,text,1948,comb,0.0007939338684082031,1767,0.9070841889117043
377.txt,text,879,comb,0.00040602684020996094,1012,1.1513083048919226
378.txt,text,1340,comb,0.0006165504455566406,1314,0.9805970149253731
379.txt,text,1359,comb,0.0005724430084228516,1373,1.0103016924208976
380.txt,text,1425,comb,0.0005993843078613281,1417,0.9943859649122807
381.txt,text,1370,comb,0.0006518363952636719,1426,1.0408759124087592
382.txt,text,1807,comb,0.0007333755493164062,1614,0.8931931377974544
383.txt,text,1825,comb,0.0007753372192382812,1716,0.9402739726027397
384.txt,text,2010,comb,0.0008757114410400391,1822,0.9064676616915422
385.txt,text,1118,comb,0.0005745887756347656,1249,1.1171735241502683
386.txt,text,1933,comb,0.0007777214050292969,1701,0.8799793067770305
387.txt,text,2086,comb,0.0008399486541748047,1843,0.8835091083413231
388.txt,text,1763,comb,0.0006842613220214844,1609,0.9126488939307997
389.txt,text,1637,comb,0.0006823539733886719,1520,0.9285277947464875
390.txt,text,1432,comb,0.0006206035614013672,1340,0.9357541899441341
391.txt,text,2189,comb,0.0008130073547363281,1893,0.8647784376427593
392.txt,text,2157,comb,0.0011699199676513672,1877,0.8701900788131665
393.txt,text,1987,comb,0.0008823871612548828,1777,0.8943130347257172
394.txt,text,1008,comb,0.0004506111145019531,1121,1.1121031746031746
395.txt,text,1551,comb,0.0006291866302490234,1530,0.9864603481624759
396.txt,text,884,comb,0.00047278404235839844,1061,1.2002262443438914
397.txt,text,2136,comb,0.0007581710815429688,1734,0.8117977528089888
398.txt,text,1551,comb,0.0006542205810546875,1519,0.9793681495809156
399.txt,text,3354,comb,0.0012552738189697266,2661,0.7933810375670841
400.txt,text,2109,comb,0.0008635520935058594,1818,0.8620199146514936
