filename,type,original_size(byte),algorithm,time_cost(s),compressed_size(byte),ratio
039.txt,text,1252,lzo,0.00010895729064941406,824,0.65814696485623
040.txt,text,1355,lzo,0.000110626220703125,940,0.6937269372693727
041.txt,text,2016,lzo,0.0001838207244873047,1222,0.6061507936507936
042.txt,text,1399,lzo,0.00011610984802246094,938,0.6704789135096497
043.txt,text,1202,lzo,0.000232696533203125,801,0.6663893510815307
044.txt,text,2489,lzo,0.0003876686096191406,1491,0.599035757332262
045.txt,text,1802,lzo,0.0002498626708984375,1197,0.6642619311875694
046.txt,text,1828,lzo,0.0001621246337890625,1193,0.6526258205689278
047.txt,text,1566,lzo,0.0001270771026611328,970,0.6194125159642401
048.txt,text,1668,lzo,0.00016999244689941406,1048,0.6282973621103117
049.txt,text,3551,lzo,0.00032782554626464844,2042,0.5750492818924247
050.txt,text,1918,lzo,0.0001556873321533203,1262,0.6579770594369134
051.txt,text,1783,lzo,0.00019240379333496094,1151,0.6455412226584408
052.txt,text,2991,lzo,0.0003905296325683594,1803,0.6028084252758275
053.txt,text,1382,lzo,0.00015735626220703125,944,0.683068017366136
054.txt,text,1438,lzo,0.0002760887145996094,937,0.6515994436717664
055.txt,text,2052,lzo,0.00022554397583007812,1258,0.6130604288499025
056.txt,text,1477,lzo,0.0001575946807861328,985,0.6668923493568043
057.txt,text,2628,lzo,0.0003447532653808594,1570,0.5974124809741248
058.txt,text,1204,lzo,0.00014352798461914062,851,0.7068106312292359
059.txt,text,1869,lzo,0.000202178955078125,1214,0.6495452113429642
060.txt,text,915,lzo,0.0001537799835205078,678,0.740983606557377
061.txt,text,1545,lzo,0.00012421607971191406,1036,0.6705501618122978
062.txt,text,1899,lzo,0.0002353191375732422,1230,0.6477093206951027
063.txt,text,1747,lzo,0.0002238750457763672,1063,0.6084716657126502
064.txt,text,1768,lzo,0.00021600723266601562,1087,0.6148190045248869
065.txt,text,2112,lzo,0.00026535987854003906,1349,0.6387310606060606
066.txt,text,2018,lzo,0.00025081634521484375,1294,0.6412289395441031
067.txt,text,1874,lzo,0.00013756752014160156,1152,0.6147278548559232
068.txt,text,2577,lzo,0.00020503997802734375,1530,0.5937136204889406
069.txt,text,3157,lzo,0.0002760887145996094,1864,0.5904339562876149
070.txt,text,1174,lzo,0.00013113021850585938,833,0.7095400340715503
071.txt,text,1288,lzo,9.489059448242188e-05,920,0.7142857142857143
072.txt,text,1617,lzo,0.00010180473327636719,1069,0.6611008039579468
073.txt,text,1542,lzo,9.655952453613281e-05,1022,0.6627756160830091
074.txt,text,1533,lzo,0.000102996826171875,1026,0.6692759295499021
075.txt,text,1233,lzo,8.058547973632812e-05,849,0.6885644768856448
076.txt,text,1745,lzo,0.00010657310485839844,1129,0.6469914040114613
077.txt,text,2671,lzo,0.00016450881958007812,1609,0.6023961063272183
078.txt,text,1466,lzo,9.679794311523438e-05,1046,0.713506139154161
079.txt,text,1559,lzo,0.0001163482666015625,999,0.640795381654907
080.txt,text,1282,lzo,7.963180541992188e-05,803,0.6263650546021841
081.txt,text,1528,lzo,0.00014281272888183594,984,0.643979057591623
082.txt,text,1222,lzo,0.0001475811004638672,936,0.7659574468085106
083.txt,text,3049,lzo,0.00038313865661621094,1789,0.5867497540177107
084.txt,text,1328,lzo,0.000110626220703125,861,0.6483433734939759
085.txt,text,1438,lzo,0.0001087188720703125,928,0.6453407510431154
086.txt,text,1170,lzo,8.511543273925781e-05,828,0.7076923076923077
087.txt,text,1845,lzo,0.00015091896057128906,1183,0.6411924119241192
088.txt,text,1204,lzo,8.988380432128906e-05,854,0.7093023255813954
089.txt,text,2189,lzo,0.00019240379333496094,1408,0.6432160804020101
090.txt,text,2363,lzo,0.00017404556274414062,1493,0.6318239526026238
091.txt,text,1896,lzo,0.00013256072998046875,1254,0.6613924050632911
092.txt,text,2263,lzo,0.0001506805419921875,1398,0.617764030048608
093.txt,text,1930,lzo,0.0001289844512939453,1204,0.6238341968911917
