filename,type,original_size(byte),algorithm,time_cost(s),compressed_size(byte),ratio
5054.jpg,image,15215,huffman,0.0026891231536865234,15983,1.0504765034505423
5055.jpg,image,28817,huffman,0.0024945735931396484,29585,1.026650935211854
5056.jpg,image,32390,huffman,0.0024406909942626953,33143,1.023247916023464
5057.jpg,image,40048,huffman,0.002364635467529297,40807,1.0189522572912506
5058.jpg,image,18914,huffman,0.0016312599182128906,19674,1.040181875859152
5059.jpg,image,15450,huffman,0.0016579627990722656,16205,1.0488673139158575
5060.jpg,image,49196,huffman,0.002000570297241211,49954,1.0154077567281894
5061.jpg,image,19375,huffman,0.0014047622680664062,20107,1.0377806451612903
5062.jpg,image,39767,huffman,0.0016984939575195312,40532,1.019237055850328
5063.jpg,image,28605,huffman,0.0016448497772216797,29362,1.0264639049117288
5064.jpg,image,20883,huffman,0.001447916030883789,21642,1.0363453526792128
5065.jpg,image,51488,huffman,0.0018432140350341797,52233,1.014469390926041
5066.jpg,image,23047,huffman,0.0015408992767333984,23792,1.0323252484054324
5067.jpg,image,16836,huffman,0.0013895034790039062,17592,1.044903777619387
5068.jpg,image,22637,huffman,0.0014231204986572266,23400,1.0337058797543843
5069.jpg,image,15393,huffman,0.0013573169708251953,16132,1.0480088351848242
5070.jpg,image,15834,huffman,0.0013394355773925781,16564,1.046103321965391
5071.jpg,image,35286,huffman,0.0015769004821777344,36053,1.0217366660998697
5072.jpg,image,17201,huffman,0.0014586448669433594,17949,1.043485843846288
5073.jpg,image,21753,huffman,0.0014758110046386719,22482,1.0335126189491104
5074.jpg,image,11116,huffman,0.001340627670288086,11857,1.0666606693055056
5075.jpg,image,28574,huffman,0.0015065670013427734,29324,1.026247637712606
5076.jpg,image,14000,huffman,0.0013544559478759766,14688,1.0491428571428572
5077.jpg,image,22241,huffman,0.0015115737915039062,22918,1.0304392788094061
5078.jpg,image,22251,huffman,0.001439809799194336,23012,1.0342007100804458
5079.jpg,image,11541,huffman,0.0013031959533691406,12309,1.0665453600207955
5080.jpg,image,25835,huffman,0.0015382766723632812,26574,1.0286046061544416
5081.jpg,image,10150,huffman,0.0013432502746582031,10917,1.0755665024630543
5082.jpg,image,14373,huffman,0.001332998275756836,15121,1.0520420232380157
5083.jpg,image,31704,huffman,0.0016276836395263672,32446,1.0234039868786273
5084.jpg,image,13976,huffman,0.0013642311096191406,14725,1.0535918717801946
5085.jpg,image,27721,huffman,0.0015292167663574219,28486,1.0275964070560226
5086.jpg,image,20654,huffman,0.001432657241821289,21408,1.0365062457635326
5087.jpg,image,24082,huffman,0.0014903545379638672,24844,1.0316418902084545
5088.jpg,image,36081,huffman,0.0016210079193115234,36846,1.0212022948366175
