filename,type,original_size(byte),algorithm,time_cost(s),compressed_size(byte),ratio
485.txt,text,1503,huffman,0.00011849403381347656,1107,0.7365269461077845
486.txt,text,1821,huffman,0.00012254714965820312,1275,0.700164744645799
487.txt,text,4391,huffman,0.0001823902130126953,2722,0.6199043498064222
488.txt,text,1886,huffman,0.000125885009765625,1309,0.6940615058324496
489.txt,text,1750,huffman,0.00010251998901367188,1198,0.6845714285714286
490.txt,text,1925,huffman,0.00011801719665527344,1363,0.708051948051948
491.txt,text,2127,huffman,0.00011396408081054688,1430,0.6723084156088387
492.txt,text,944,huffman,7.963180541992188e-05,709,0.7510593220338984
493.txt,text,2139,huffman,0.00010776519775390625,1426,0.6666666666666666
494.txt,text,3219,huffman,0.00013566017150878906,2074,0.6442994718856788
495.txt,text,3106,huffman,0.00013828277587890625,2004,0.6452028332260141
496.txt,text,1109,huffman,7.82012939453125e-05,798,0.7195671776375113
497.txt,text,1819,huffman,9.822845458984375e-05,1234,0.6783947223749313
498.txt,text,3002,huffman,0.00013589859008789062,1919,0.6392405063291139
499.txt,text,1382,huffman,9.870529174804688e-05,1023,0.7402315484804631
500.txt,text,1165,huffman,9.036064147949219e-05,866,0.7433476394849785
501.txt,text,3460,huffman,0.0002422332763671875,2198,0.6352601156069364
502.txt,text,1272,huffman,7.05718994140625e-05,864,0.6792452830188679
503.txt,text,1308,huffman,0.00015783309936523438,965,0.7377675840978594
504.txt,text,2715,huffman,0.00020360946655273438,1789,0.6589318600368325
505.txt,text,1486,huffman,0.00010824203491210938,1101,0.7409152086137282
506.txt,text,1626,huffman,0.0001499652862548828,1136,0.6986469864698647
507.txt,text,2838,huffman,0.00017380714416503906,1835,0.6465821000704721
508.txt,text,1402,huffman,9.655952453613281e-05,1006,0.717546362339515
509.txt,text,2618,huffman,0.00013399124145507812,1716,0.6554621848739496
510.txt,text,890,huffman,7.033348083496094e-05,673,0.7561797752808989
